type,pos,headword,freq_tar,freq_ref,range_tar,range_ref,likelihood,effect,lower_word,word,category,subcategory,source_file
mew,,,2427,0,491,0,34.671,0.0,mew,MEW,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
mew,,,2427,0,491,0,34.671,0.0,mew,MEW,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
mew,,,2427,0,491,0,34.671,0.0,mew,MEW,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
tablet,,,2426,0,563,0,34.656,0.0,tablet,TABLET,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
tablet,,,2426,0,563,0,34.656,0.0,tablet,TABLET,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
sleepingn,,,2425,0,632,0,34.642,0.0,sleepingn,,,,
wyr,,,2423,0,199,0,34.613,0.0,wyr,,,,
majority,,,2422,0,594,0,34.599,0.0,majority,MAJORITY,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
majority,,,2422,0,594,0,34.599,0.0,majority,MAJORITY,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
majority,,,2422,0,594,0,34.599,0.0,majority,MAJORITY,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
skipped,,,2421,0,651,0,34.585,0.0,skipped,,,,
heartn,,,2421,0,590,0,34.585,0.0,heartn,,,,
dj,,,2421,0,524,0,34.585,0.0,dj,DJ,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
dj,,,2421,0,524,0,34.585,0.0,dj,DJ,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
invites,,,2419,0,553,0,34.556,0.0,invites,,,,
nero,,,2419,0,221,0,34.556,0.0,nero,NERO,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
les,,,2419,0,620,0,34.556,0.0,les,,,,
aaahhh,,,2419,0,242,0,34.556,0.0,aaahhh,,,,
via,,,2417,0,587,0,34.528,0.0,via,,,,
hugged,,,2416,0,546,0,34.513,0.0,hugged,,,,
homeless,,,2415,0,624,0,34.499,0.0,homeless,HOMELESS,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
homeless,,,2415,0,624,0,34.499,0.0,homeless,HOMELESS,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
homeless,,,2415,0,624,0,34.499,0.0,homeless,HOMELESS,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
abusing,,,2415,0,621,0,34.499,0.0,abusing,,,,
felix,,,2415,0,442,0,34.499,0.0,felix,,,,
replying,,,2413,0,581,0,34.471,0.0,replying,,,,
degree,,,2412,0,603,0,34.456,0.0,degree,DEGREE,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
degree,,,2412,0,603,0,34.456,0.0,degree,DEGREE,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
degree,,,2412,0,603,0,34.456,0.0,degree,DEGREE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
degree,,,2412,0,603,0,34.456,0.0,degree,DEGREE,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
degree,,,2412,0,603,0,34.456,0.0,degree,DEGREE,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
poland,,,2411,0,523,0,34.442,0.0,poland,POLAND,NOUNS,NOUN.LOCATION,WordNet Words & Phrases (Unambiguous).txt
bane,,,2408,0,251,0,34.399,0.0,bane,BANE,NOUNS,NOUN.STATE,WordNet Words & Phrases (Unambiguous).txt
torture,,,2407,0,627,0,34.385,0.0,torture,TORTURE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
torture,,,2407,0,627,0,34.385,0.0,torture,TORTURE,NOUNS,NOUN.FEELING,WordNet Words & Phrases.txt
torture,,,2407,0,627,0,34.385,0.0,torture,TORTURE,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
torture,,,2407,0,627,0,34.385,0.0,torture,TORTURE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
torture,,,2407,0,627,0,34.385,0.0,torture,TORTURE,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
trashn,,,2407,0,580,0,34.385,0.0,trashn,,,,
akira,,,2406,0,313,0,34.371,0.0,akira,,,,
nine,,,2406,0,585,0,34.371,0.0,nine,NINE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
nine,,,2406,0,585,0,34.371,0.0,nine,NINE,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
nine,,,2406,0,585,0,34.371,0.0,nine,NINE,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
punishment,,,2406,0,582,0,34.371,0.0,punishment,PUNISHMENT,NOUNS,NOUN.ACT,WordNet Words & Phrases (Unambiguous).txt
weapon,,,2406,0,596,0,34.371,0.0,weapon,WEAPON,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
weapon,,,2406,0,596,0,34.371,0.0,weapon,WEAPON,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
,,,2405,0,610,0,34.356,0.0,,,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases (Unambiguous).txt
,,,2405,0,610,0,34.356,0.0,,,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
,,,2405,0,610,0,34.356,0.0,,,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
uuu,,,2403,0,599,0,34.328,0.0,uuu,,,,
native,,,2403,0,600,0,34.328,0.0,native,NATIVE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
native,,,2403,0,600,0,34.328,0.0,native,NATIVE,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
goblin,,,2403,0,447,0,34.328,0.0,goblin,GOBLIN,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
crab,,,2401,0,559,0,34.299,0.0,crab,CRAB,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
caring,,,2401,0,639,0,34.299,0.0,caring,CARING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
caring,,,2401,0,639,0,34.299,0.0,caring,CARING,NOUNS,NOUN.FEELING,WordNet Words & Phrases.txt
butt,,,2400,0,616,0,34.285,0.0,butt,BUTT,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
butt,,,2400,0,616,0,34.285,0.0,butt,BUTT,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
butt,,,2400,0,616,0,34.285,0.0,butt,BUTT,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
butt,,,2400,0,616,0,34.285,0.0,butt,BUTT,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
moderators,,,2398,0,447,0,34.256,0.0,moderators,,,,
tagged,,,2398,0,597,0,34.256,0.0,tagged,TAGGED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
understood,,,2397,0,646,0,34.242,0.0,understood,UNDERSTOOD,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
mafia,,,2396,0,537,0,34.228,0.0,mafia,MAFIA,NOUNS,NOUN.GROUP,WordNet Words & Phrases (Unambiguous).txt
fantasy,,,2396,0,567,0,34.228,0.0,fantasy,FANTASY,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
fantasy,,,2396,0,567,0,34.228,0.0,fantasy,FANTASY,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
competition,,,2395,0,623,0,34.213,0.0,competition,COMPETITION,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
competition,,,2395,0,623,0,34.213,0.0,competition,COMPETITION,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
competition,,,2395,0,623,0,34.213,0.0,competition,COMPETITION,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
competition,,,2395,0,623,0,34.213,0.0,competition,COMPETITION,NOUNS,NOUN.RELATION,WordNet Words & Phrases.txt
secretly,,,2394,0,640,0,34.199,0.0,secretly,SECRETLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
scott,,,2393,0,510,0,34.185,0.0,scott,SCOTT,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
gotchu,,,2393,0,623,0,34.185,0.0,gotchu,,,,
sleeps,,,2393,0,637,0,34.185,0.0,sleeps,,,,
sale,,,2391,0,610,0,34.156,0.0,sale,SALE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
sale,,,2391,0,610,0,34.156,0.0,sale,SALE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
sale,,,2391,0,610,0,34.156,0.0,sale,SALE,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
compare,,,2391,0,636,0,34.156,0.0,compare,COMPARE,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
compare,,,2391,0,636,0,34.156,0.0,compare,COMPARE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
compare,,,2391,0,636,0,34.156,0.0,compare,COMPARE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
compare,,,2391,0,636,0,34.156,0.0,compare,COMPARE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
valid,,,2391,0,636,0,34.156,0.0,valid,VALID,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
quiz,,,2390,0,572,0,34.142,0.0,quiz,QUIZ,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
quiz,,,2390,0,572,0,34.142,0.0,quiz,QUIZ,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
rekt,,,2390,0,591,0,34.142,0.0,rekt,,,,
joestar,,,2389,0,298,0,34.128,0.0,joestar,,,,
highly,,,2389,0,623,0,34.128,0.0,highly,HIGHLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
laz,,,2389,0,88,0,34.128,0.0,laz,,,,
shu,,,2388,0,303,0,34.113,0.0,shu,,,,
cutting,,,2388,0,647,0,34.113,0.0,cutting,CUTTING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
cutting,,,2388,0,647,0,34.113,0.0,cutting,CUTTING,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
cutting,,,2388,0,647,0,34.113,0.0,cutting,CUTTING,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
cutting,,,2388,0,647,0,34.113,0.0,cutting,CUTTING,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
cutting,,,2388,0,647,0,34.113,0.0,cutting,CUTTING,NOUNS,NOUN.PLANT,WordNet Words & Phrases.txt
kimi,,,2387,0,447,0,34.099,0.0,kimi,,,,
scares,,,2387,0,644,0,34.099,0.0,scares,,,,
appear,,,2387,0,638,0,34.099,0.0,appear,APPEAR,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
appear,,,2387,0,638,0,34.099,0.0,appear,APPEAR,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
appear,,,2387,0,638,0,34.099,0.0,appear,APPEAR,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
appear,,,2387,0,638,0,34.099,0.0,appear,APPEAR,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
kaz,,,2387,0,170,0,34.099,0.0,kaz,,,,
senior,,,2386,0,587,0,34.085,0.0,senior,SENIOR,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
senior,,,2386,0,587,0,34.085,0.0,senior,SENIOR,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
attracted,,,2386,0,604,0,34.085,0.0,attracted,,,,
fck,,,2385,0,517,0,34.071,0.0,fck,,,,
jin,,,2385,0,442,0,34.071,0.0,jin,,,,
srsly,,,2384,0,620,0,34.056,0.0,srsly,,,,
correctly,,,2384,0,638,0,34.056,0.0,correctly,CORRECTLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
darn,,,2384,0,584,0,34.056,0.0,darn,DARN,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
darn,,,2384,0,584,0,34.056,0.0,darn,DARN,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
darn,,,2384,0,584,0,34.056,0.0,darn,DARN,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
darn,,,2384,0,584,0,34.056,0.0,darn,DARN,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
ale,,,2384,0,328,0,34.056,0.0,ale,ALE,NOUNS,NOUN.FOOD,WordNet Words & Phrases (Unambiguous).txt
como,,,2383,0,606,0,34.042,0.0,como,,,,
nowo,,,2383,0,339,0,34.042,0.0,nowo,,,,
material,,,2383,0,620,0,34.042,0.0,material,MATERIAL,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
material,,,2383,0,620,0,34.042,0.0,material,MATERIAL,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
material,,,2383,0,620,0,34.042,0.0,material,MATERIAL,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
material,,,2383,0,620,0,34.042,0.0,material,MATERIAL,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
material,,,2383,0,620,0,34.042,0.0,material,MATERIAL,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
tbf,,,2383,0,510,0,34.042,0.0,tbf,,,,
therapist,,,2382,0,552,0,34.028,0.0,therapist,THERAPIST,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
ofcn,,,2381,0,611,0,34.013,0.0,ofcn,,,,
karl,,,2381,0,223,0,34.013,0.0,karl,,,,
thirsty,,,2380,0,611,0,33.999,0.0,thirsty,THIRSTY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
aika,,,2379,0,60,0,33.985,0.0,aika,,,,
jsut,,,2378,0,614,0,33.971,0.0,jsut,,,,
cracked,,,2377,0,643,0,33.956,0.0,cracked,CRACKED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
comments,,,2377,0,633,0,33.956,0.0,comments,,,,
identify,,,2375,0,603,0,33.928,0.0,identify,IDENTIFY,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
identify,,,2375,0,603,0,33.928,0.0,identify,IDENTIFY,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
imagining,,,2375,0,566,0,33.928,0.0,imagining,,,,
diet,,,2375,0,618,0,33.928,0.0,diet,DIET,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
diet,,,2375,0,618,0,33.928,0.0,diet,DIET,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
diet,,,2375,0,618,0,33.928,0.0,diet,DIET,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
diet,,,2375,0,618,0,33.928,0.0,diet,DIET,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
meds,,,2375,0,564,0,33.928,0.0,meds,,,,
yey,,,2374,0,585,0,33.913,0.0,yey,,,,
cocaine,,,2373,0,538,0,33.899,0.0,cocaine,COCAINE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases (Unambiguous).txt
chloe,,,2373,0,313,0,33.899,0.0,chloe,,,,
zt,,,2373,0,231,0,33.899,0.0,zt,,,,
chrome,,,2372,0,562,0,33.885,0.0,chrome,CHROME,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
chrome,,,2372,0,562,0,33.885,0.0,chrome,CHROME,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
chrome,,,2372,0,562,0,33.885,0.0,chrome,CHROME,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
goth,,,2371,0,537,0,33.871,0.0,goth,GOTH,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
keys,,,2371,0,598,0,33.871,0.0,keys,,,,
replied,,,2369,0,663,0,33.842,0.0,replied,,,,
photoshop,,,2369,0,593,0,33.842,0.0,photoshop,,,,
film,,,2368,0,620,0,33.828,0.0,film,FILM,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
film,,,2368,0,620,0,33.828,0.0,film,FILM,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
film,,,2368,0,620,0,33.828,0.0,film,FILM,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
film,,,2368,0,620,0,33.828,0.0,film,FILM,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
ducks,,,2366,0,559,0,33.799,0.0,ducks,,,,
circle,,,2366,0,617,0,33.799,0.0,circle,CIRCLE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
circle,,,2366,0,617,0,33.799,0.0,circle,CIRCLE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
circle,,,2366,0,617,0,33.799,0.0,circle,CIRCLE,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
circle,,,2366,0,617,0,33.799,0.0,circle,CIRCLE,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
circle,,,2366,0,617,0,33.799,0.0,circle,CIRCLE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
circle,,,2366,0,617,0,33.799,0.0,circle,CIRCLE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
circle,,,2366,0,617,0,33.799,0.0,circle,CIRCLE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
paul,,,2365,0,563,0,33.785,0.0,paul,PAUL,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
dia,,,2365,0,294,0,33.785,0.0,dia,DIA,NOUNS,NOUN.GROUP,WordNet Words & Phrases (Unambiguous).txt
breh,,,2364,0,469,0,33.771,0.0,breh,,,,
distance,,,2364,0,623,0,33.771,0.0,distance,DISTANCE,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
distance,,,2364,0,623,0,33.771,0.0,distance,DISTANCE,NOUNS,NOUN.FEELING,WordNet Words & Phrases.txt
distance,,,2364,0,623,0,33.771,0.0,distance,DISTANCE,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
distance,,,2364,0,623,0,33.771,0.0,distance,DISTANCE,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
distance,,,2364,0,623,0,33.771,0.0,distance,DISTANCE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
distance,,,2364,0,623,0,33.771,0.0,distance,DISTANCE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
rats,,,2364,0,575,0,33.771,0.0,rats,,,,
happeningn,,,2364,0,578,0,33.771,0.0,happeningn,,,,
tsk,,,2362,0,476,0,33.742,0.0,tsk,,,,
heading,,,2362,0,626,0,33.742,0.0,heading,HEADING,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
heading,,,2362,0,626,0,33.742,0.0,heading,HEADING,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
heading,,,2362,0,626,0,33.742,0.0,heading,HEADING,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
managed,,,2362,0,615,0,33.742,0.0,managed,,,,
imposter,,,2362,0,440,0,33.742,0.0,imposter,IMPOSTER,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
reject,,,2361,0,630,0,33.728,0.0,reject,REJECT,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
reject,,,2361,0,630,0,33.728,0.0,reject,REJECT,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
reject,,,2361,0,630,0,33.728,0.0,reject,REJECT,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
reject,,,2361,0,630,0,33.728,0.0,reject,REJECT,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
reject,,,2361,0,630,0,33.728,0.0,reject,REJECT,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
reject,,,2361,0,630,0,33.728,0.0,reject,REJECT,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
assignments,,,2361,0,547,0,33.728,0.0,assignments,,,,
dropping,,,2361,0,652,0,33.728,0.0,dropping,DROPPING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
succ,,,2359,0,460,0,33.699,0.0,succ,,,,
edition,,,2358,0,590,0,33.685,0.0,edition,EDITION,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
edition,,,2358,0,590,0,33.685,0.0,edition,EDITION,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
edition,,,2358,0,590,0,33.685,0.0,edition,EDITION,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
redn,,,2357,0,594,0,33.671,0.0,redn,,,,
touching,,,2357,0,631,0,33.671,0.0,touching,TOUCHING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
touching,,,2357,0,631,0,33.671,0.0,touching,TOUCHING,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
touching,,,2357,0,631,0,33.671,0.0,touching,TOUCHING,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
divorced,,,2357,0,573,0,33.671,0.0,divorced,DIVORCED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
microsoft,,,2355,0,547,0,33.642,0.0,microsoft,,,,
allan,,,2355,0,90,0,33.642,0.0,allan,,,,
izzy,,,2354,0,224,0,33.628,0.0,izzy,,,,
menn,,,2354,0,572,0,33.628,0.0,menn,,,,
nhug,,,2354,0,205,0,33.628,0.0,nhug,,,,
vlad,,,2351,0,138,0,33.585,0.0,vlad,,,,
onlyn,,,2351,0,598,0,33.585,0.0,onlyn,,,,
pika,,,2350,0,459,0,33.571,0.0,pika,PIKA,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases (Unambiguous).txt
hungryn,,,2350,0,598,0,33.571,0.0,hungryn,,,,
hec,,,2350,0,198,0,33.571,0.0,hec,,,,
aussie,,,2350,0,504,0,33.571,0.0,aussie,AUSSIE,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
confidence,,,2349,0,598,0,33.556,0.0,confidence,CONFIDENCE,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
confidence,,,2349,0,598,0,33.556,0.0,confidence,CONFIDENCE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
confidence,,,2349,0,598,0,33.556,0.0,confidence,CONFIDENCE,NOUNS,NOUN.FEELING,WordNet Words & Phrases.txt
confidence,,,2349,0,598,0,33.556,0.0,confidence,CONFIDENCE,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
romantic,,,2348,0,603,0,33.542,0.0,romantic,ROMANTIC,ADJECTIVES,ADJ.PERT,WordNet Words & Phrases.txt
romantic,,,2348,0,603,0,33.542,0.0,romantic,ROMANTIC,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
romantic,,,2348,0,603,0,33.542,0.0,romantic,ROMANTIC,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
neat,,,2347,0,569,0,33.528,0.0,neat,NEAT,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,NOUNS,NOUN.PHENOMENON,WordNet Words & Phrases.txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
flight,,,2346,0,603,0,33.513,0.0,flight,FLIGHT,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
shoe,,,2345,0,618,0,33.499,0.0,shoe,SHOE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
shoe,,,2345,0,618,0,33.499,0.0,shoe,SHOE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
ts,,,2344,0,636,0,33.485,0.0,ts,,,,
attacked,,,2344,0,640,0,33.485,0.0,attacked,,,,
cousins,,,2344,0,623,0,33.485,0.0,cousins,,,,
njust,,,2343,0,640,0,33.471,0.0,njust,,,,
downloading,,,2342,0,616,0,33.456,0.0,downloading,,,,
welcoem,,,2341,0,416,0,33.442,0.0,welcoem,,,,
audio,,,2341,0,624,0,33.442,0.0,audio,AUDIO,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
audio,,,2341,0,624,0,33.442,0.0,audio,AUDIO,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
audio,,,2341,0,624,0,33.442,0.0,audio,AUDIO,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
gage,,,2339,0,61,0,33.413,0.0,gage,GAGE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
gage,,,2339,0,61,0,33.413,0.0,gage,GAGE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
updated,,,2339,0,616,0,33.413,0.0,updated,,,,
muting,,,2339,0,584,0,33.413,0.0,muting,,,,
xiao,,,2338,0,289,0,33.399,0.0,xiao,,,,
religious,,,2337,0,581,0,33.385,0.0,religious,RELIGIOUS,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
religious,,,2337,0,581,0,33.385,0.0,religious,RELIGIOUS,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
watchn,,,2337,0,600,0,33.385,0.0,watchn,,,,
january,,,2337,0,602,0,33.385,0.0,january,JANUARY,NOUNS,NOUN.TIME,WordNet Words & Phrases (Unambiguous).txt
dangn,,,2336,0,589,0,33.371,0.0,dangn,,,,
woa,,,2335,0,551,0,33.356,0.0,woa,,,,
alert,,,2335,0,639,0,33.356,0.0,alert,ALERT,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
alert,,,2335,0,639,0,33.356,0.0,alert,ALERT,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
alert,,,2335,0,639,0,33.356,0.0,alert,ALERT,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
alert,,,2335,0,639,0,33.356,0.0,alert,ALERT,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
nori,,,2334,0,101,0,33.342,0.0,nori,,,,
dats,,,2334,0,534,0,33.342,0.0,dats,,,,
absolute,,,2333,0,613,0,33.328,0.0,absolute,ABSOLUTE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
